Date,Course,TimeIn,TimeOut,Diff,Minutes
9/26/2013,301,10:50:00 AM,12:30:00 PM,1:40,100
1/17/2014,350,3:30:00 AM,3:40:00 AM,0:10,10
1/17/2014,350,3:30:00 AM,3:50:00 AM,0:20,20
1/17/2014,350,3:30:00 AM,3:50:00 AM,0:20,20
1/17/2014,301,11:30:00 AM,12:00:00 PM,0:30,30
1/22/2014,225,9:30:00 AM,10:15:00 AM,0:45,45
1/22/2014,305,10:40:00 AM,11:40:00 AM,1:00,60
1/23/2014,301,10:35:00 AM,10:40:00 AM,0:05,5
1/23/2014,350,1:00:00 AM,1:20:00 AM,0:20,20
1/23/2014,301,1:58:00 AM,2:19:00 AM,0:21,21
1/23/2014,350,1:15:00 AM,1:40:00 AM,0:25,25
1/23/2014,350,1:15:00 AM,1:41:00 AM,0:26,26
1/23/2014,301,3:25:00 AM,4:40:00 AM,1:15,75
1/23/2014,225,1:00:00 AM,2:18:00 AM,1:18,78
1/24/2014,225,12:32:00 PM,1:10:00 PM,0:38,38
1/24/2014,225,11:30:00 AM,12:30:00 PM,1:00,60
1/27/2014,301,2:30:00 AM,2:40:00 AM,0:10,10
1/27/2014,225,10:00:00 AM,10:30:00 AM,0:30,30
1/27/2014,225,10:30:00 AM,11:30:00 AM,1:00,60
1/27/2014,225,10:30:00 AM,11:40:00 AM,1:10,70
1/27/2014,225,10:20:00 AM,11:30:00 AM,1:10,70
1/27/2014,225,10:15:00 AM,11:30:00 AM,1:15,75
1/27/2014,225,9:53:00 AM,11:33:00 AM,1:40,100
1/27/2014,225,10:14:00 AM,12:00:00 PM,1:46,106
1/28/2014,225,1:40:00 AM,2:08:00 AM,0:28,28
1/28/2014,225,12:30:00 PM,1:00:00 PM,0:30,30
1/28/2014,311,1:15:00 AM,1:45:00 AM,0:30,30
1/28/2014,301,11:30:00 AM,12:01:00 PM,0:31,31
1/28/2014,225,9:35:00 AM,10:15:00 AM,0:40,40
1/28/2014,350,11:30:00 AM,12:30:00 PM,1:00,60
1/28/2014,301,2:50:00 AM,4:00:00 AM,1:10,70
1/28/2014,301,2:45:00 AM,4:00:00 AM,1:15,75
1/29/2014,225,9:50:00 AM,10:00:00 AM,0:10,10
1/29/2014,225,9:35:00 AM,10:06:00 AM,0:31,31
1/29/2014,225,9:35:00 AM,10:10:00 AM,0:35,35
1/29/2014,225,10:25:00 AM,11:00:00 AM,0:35,35
1/29/2014,225,9:16:00 AM,10:20:00 AM,1:04,64
1/30/2014,350,2:00:00 AM,2:08:00 AM,0:08,8
1/30/2014,311,1:05:00 AM,1:25:00 AM,0:20,20
1/30/2014,350,1:00:00 AM,1:25:00 AM,0:25,25
1/30/2014,301,1:41:00 AM,2:25:00 AM,0:44,44
1/30/2014,301,1:25:00 AM,2:30:00 AM,1:05,65
1/30/2014,225,1:30:00 AM,3:00:00 AM,1:30,90
1/30/2014,301,2:50:00 AM,4:30:00 AM,1:40,100
1/31/2014,301,12:45:00 PM,1:20:00 PM,0:35,35
2/3/2014,301,4:30:00 AM,5:00:00 AM,0:30,30
2/3/2014,301,9:30:00 AM,10:15:00 AM,0:45,45
2/3/2014,225,10:15:00 AM,11:10:00 AM,0:55,55
2/3/2014,301,3:30:00 AM,4:30:00 AM,1:00,60
2/3/2014,225,9:50:00 AM,11:30:00 AM,1:40,100
2/3/2014,301,2:30:00 AM,4:15:00 AM,1:45,105
2/4/2014,311,1:05:00 AM,1:11:00 AM,0:06,6
2/4/2014,501,4:35:00 AM,4:45:00 AM,0:10,10
2/4/2014,225,9:30:00 AM,9:50:00 AM,0:20,20
2/4/2014,225,2:00:00 AM,2:25:00 AM,0:25,25
2/4/2014,225,2:16:00 AM,2:43:00 AM,0:27,27
2/4/2014,511,3:45:00 AM,4:15:00 AM,0:30,30
2/4/2014,225,2:16:00 AM,2:55:00 AM,0:39,39
2/4/2014,225,3:30:00 AM,4:35:00 AM,1:05,65
2/4/2014,225,1:07:00 AM,2:24:00 AM,1:17,77
2/4/2014,225,1:35:00 AM,2:55:00 AM,1:20,80
2/4/2014,350,1:00:00 AM,2:25:00 AM,1:25,85
2/4/2014,301,2:30:00 AM,4:00:00 AM,1:30,90
2/4/2014,301,2:30:00 AM,4:00:00 AM,1:30,90
2/4/2014,225,8:45:00 AM,10:15:00 AM,1:30,90
2/4/2014,225,1:35:00 AM,3:20:00 AM,1:45,105
2/4/2014,225,9:20:00 AM,11:11:00 AM,1:51,111
2/4/2014,225,12:54:00 PM,3:02:00 PM,2:08,128
2/4/2014,225,1:30:00 AM,4:30:00 AM,3:00,180
2/4/2014,225,1:30:00 AM,4:30:00 AM,3:00,180
2/4/2014,225,1:00:00 AM,4:30:00 AM,3:30,210
2/6/2014,350,2:00:00 AM,2:05:00 AM,0:05,5
2/6/2014,311,1:30:00 AM,2:00:00 AM,0:30,30
2/6/2014,350,1:00:00 AM,1:30:00 AM,0:30,30
2/6/2014,301,3:31:00 AM,4:39:00 AM,1:08,68
2/6/2014,225,10:00:00 AM,11:30:00 AM,1:30,90
2/6/2014,225,1:30:00 AM,3:00:00 AM,1:30,90
2/6/2014,225,1:00:00 AM,3:00:00 AM,2:00,120
2/7/2014,301,11:30:00 AM,12:00:00 PM,0:30,30
2/7/2014,301,12:15:00 PM,12:58:00 PM,0:43,43
2/7/2014,225,11:40:00 AM,12:30:00 PM,0:50,50
2/7/2014,225,12:20:00 PM,1:20:00 PM,1:00,60
2/7/2014,301,2:35:00 AM,3:35:00 AM,1:00,60
2/7/2014,301,2:35:00 AM,3:35:00 AM,1:00,60
2/7/2014,225,11:35:00 AM,12:45:00 PM,1:10,70
2/7/2014,225,11:35:00 AM,12:45:00 PM,1:10,70
2/7/2014,225,12:00:00 PM,1:30:00 PM,1:30,90
2/10/2014,301,1:25:00 AM,1:30:00 AM,0:05,5
2/10/2014,301,12:10:00 PM,12:20:00 PM,0:10,10
2/10/2014,225,9:50:00 AM,10:10:00 AM,0:20,20
2/10/2014,225,10:25:00 AM,11:00:00 AM,0:35,35
2/10/2014,301,4:10:00 AM,5:00:00 AM,0:50,50
2/10/2014,301,1:30:00 AM,2:25:00 AM,0:55,55
2/10/2014,301,2:15:00 AM,4:25:00 AM,2:10,130
2/10/2014,225,1:10:00 AM,11:30:00 AM,10:20,620
2/11/2014,113,10:40:00 AM,10:53:00 AM,0:13,13
2/11/2014,225,2:00:00 AM,2:24:00 AM,0:24,24
2/11/2014,311,1:05:00 AM,1:30:00 AM,0:25,25
2/11/2014,225,1:40:00 AM,2:15:00 AM,0:35,35
2/11/2014,225,9:25:00 AM,10:30:00 AM,1:05,65
2/11/2014,225,10:25:00 AM,11:30:00 AM,1:05,65
2/11/2014,225,10:20:00 AM,11:30:00 AM,1:10,70
2/11/2014,225,12:50:00 PM,2:40:00 PM,1:50,110
2/11/2014,225,1:00:00 AM,3:00:00 AM,2:00,120
2/12/2014,225,10:30:00 AM,11:00:00 AM,0:30,30
2/12/2014,225,9:45:00 AM,10:20:00 AM,0:35,35
2/12/2014,225,9:38:00 AM,10:16:00 AM,0:38,38
2/12/2014,225,9:35:00 AM,10:15:00 AM,0:40,40
2/12/2014,225,10:35:00 AM,11:15:00 AM,0:40,40
2/12/2014,225,10:27:00 AM,11:30:00 AM,1:03,63
2/12/2014,225,10:53:00 AM,12:10:00 PM,1:17,77
2/12/2014,301,3:30:00 AM,4:51:00 AM,1:21,81
2/13/2014,301,10:30:00 AM,10:35:00 AM,0:05,5
2/13/2014,350,1:30:00 AM,1:45:00 AM,0:15,15
2/13/2014,350,11:00:00 AM,11:41:00 AM,0:41,41
2/13/2014,301,1:30:00 AM,2:41:00 AM,1:11,71
2/13/2014,350,1:45:00 AM,3:00:00 AM,1:15,75
2/13/2014,301,12:52:00 PM,2:30:00 PM,1:38,98
2/14/2014,301,2:20:00 AM,2:30:00 AM,0:10,10
2/14/2014,301,3:16:00 AM,3:30:00 AM,0:14,14
2/14/2014,113,4:00:00 AM,4:15:00 AM,0:15,15
2/14/2014,350,1:00:00 AM,1:30:00 AM,0:30,30
2/14/2014,301,1:25:00 AM,2:00:00 AM,0:35,35
2/14/2014,301,1:45:00 AM,2:30:00 AM,0:45,45
2/14/2014,350,11:50:00 AM,12:58:00 PM,1:08,68
2/14/2014,301,11:15:00 AM,12:25:00 PM,1:10,70
2/17/2014,225,11:20:00 AM,11:45:00 AM,0:25,25
2/17/2014,350,11:10:00 AM,12:00:00 PM,0:50,50
2/17/2014,301,3:25:00 AM,4:30:00 AM,1:05,65
2/17/2014,301,1:15:00 AM,2:30:00 AM,1:15,75
2/17/2014,301,2:25:00 AM,4:10:00 AM,1:45,105
2/18/2014,301,10:20:00 AM,10:40:00 AM,0:20,20
2/18/2014,113,10:20:00 AM,10:40:00 AM,0:20,20
2/18/2014,301,3:30:00 AM,3:57:00 AM,0:27,27
2/18/2014,301,2:45:00 AM,3:15:00 AM,0:30,30
2/18/2014,350,10:30:00 AM,11:07:00 AM,0:37,37
2/18/2014,301,3:25:00 AM,4:05:00 AM,0:40,40
2/18/2014,301,2:00:00 AM,2:50:00 AM,0:50,50
2/18/2014,225,9:25:00 AM,10:25:00 AM,1:00,60
2/18/2014,301,2:50:00 AM,4:00:00 AM,1:10,70
2/18/2014,350,1:00:00 AM,2:10:00 AM,1:10,70
2/19/2014,301,2:26:00 AM,2:40:00 AM,0:14,14
2/19/2014,301,2:30:00 AM,2:45:00 AM,0:15,15
2/19/2014,301,2:00:00 AM,2:25:00 AM,0:25,25
2/19/2014,301,3:34:00 AM,4:04:00 AM,0:30,30
2/19/2014,301,11:13:00 AM,11:46:00 AM,0:33,33
2/19/2014,301,9:26:00 AM,10:00:00 AM,0:34,34
2/19/2014,113,10:37:00 AM,11:15:00 AM,0:38,38
2/19/2014,225,9:27:00 AM,10:15:00 AM,0:48,48
2/19/2014,301,3:30:00 AM,4:30:00 AM,1:00,60
2/19/2014,301,3:19:00 AM,4:24:00 AM,1:05,65
2/19/2014,301,2:25:00 AM,4:30:00 AM,2:05,125
2/20/2014,301,4:00:00 AM,4:17:00 AM,0:17,17
2/20/2014,301,4:00:00 AM,4:18:00 AM,0:18,18
2/20/2014,301,10:30:00 AM,10:50:00 AM,0:20,20
2/20/2014,301,4:00:00 AM,4:20:00 AM,0:20,20
2/20/2014,301,2:45:00 AM,3:10:00 AM,0:25,25
2/20/2014,,3:30:00 AM,4:07:00 AM,0:37,37
2/20/2014,3001,10:30:00 AM,11:10:00 AM,0:40,40
2/20/2014,225,1:15:00 AM,2:00:00 AM,0:45,45
2/20/2014,350,10:30:00 AM,11:21:00 AM,0:51,51
2/20/2014,301,10:15:00 AM,11:15:00 AM,1:00,60
2/20/2014,350,1:20:00 AM,2:26:00 AM,1:06,66
2/20/2014,350,1:20:00 AM,2:40:00 AM,1:20,80
2/20/2014,350,3:30:00 AM,4:51:00 AM,1:21,81
2/20/2014,301,3:35:00 AM,5:00:00 AM,1:25,85
2/20/2014,113,2:45:00 AM,4:25:00 AM,1:40,100
2/20/2014,301,12:35:00 PM,2:50:00 PM,2:15,135
2/20/2014,301,2:10:00 AM,4:25:00 AM,2:15,135
2/20/2014,,2:00:00 AM,4:20:00 AM,2:20,140
2/21/2014,301,11:20:00 AM,11:50:00 AM,0:30,30
2/21/2014,225,11:30:00 AM,12:00:00 PM,0:30,30
2/21/2014,350,1:30:00 AM,2:15:00 AM,0:45,45
2/21/2014,225,11:30:00 AM,12:20:00 PM,0:50,50
2/21/2014,225,12:00:00 PM,1:00:00 PM,1:00,60
2/21/2014,225,11:58:00 AM,1:30:00 PM,1:32,92
2/24/2014,225,9:35:00 AM,9:50:00 AM,0:15,15
2/24/2014,301,1:30:00 AM,2:20:00 AM,0:50,50
2/24/2014,301,1:30:00 AM,2:20:00 AM,0:50,50
2/24/2014,301,1:30:00 AM,2:20:00 AM,0:50,50
2/24/2014,225,9:45:00 AM,11:21:00 AM,1:36,96
2/25/2014,225,1:30:00 AM,2:00:00 AM,0:30,30
2/25/2014,311,1:05:00 AM,1:40:00 AM,0:35,35
2/25/2014,225,1:25:00 AM,2:35:00 AM,1:10,70
2/25/2014,301,2:30:00 AM,3:45:00 AM,1:15,75
2/25/2014,350,1:00:00 AM,2:15:00 AM,1:15,75
2/25/2014,301,3:32:00 AM,4:50:00 AM,1:18,78
2/25/2014,301,1:25:00 AM,2:45:00 AM,1:20,80
2/25/2014,301,2:25:00 AM,3:45:00 AM,1:20,80
2/25/2014,225,1:05:00 AM,3:00:00 AM,1:55,115
2/26/2014,301,11:20:00 AM,11:36:00 AM,0:16,16
2/26/2014,301,3:32:00 AM,4:01:00 AM,0:29,29
2/26/2014,301,9:27:00 AM,10:30:00 AM,1:03,63
2/26/2014,301,2:25:00 AM,3:28:00 AM,1:03,63
2/26/2014,225,12:36:00 PM,1:48:00 PM,1:12,72
2/26/2014,225,10:28:00 AM,12:00:00 PM,1:32,92
2/26/2014,225,10:18:00 AM,11:57:00 AM,1:39,99
2/26/2014,225,10:18:00 AM,12:00:00 PM,1:42,102
2/26/2014,225,9:47:00 AM,11:37:00 AM,1:50,110
2/27/2014,225,12:55:00 PM,1:08:00 PM,0:13,13
2/27/2014,301,12:25:00 PM,12:40:00 PM,0:15,15
2/27/2014,225,4:03:00 AM,4:25:00 AM,0:22,22
2/27/2014,225,2:30:00 AM,2:55:00 AM,0:25,25
2/27/2014,225,12:54:00 PM,1:30:00 PM,0:36,36
2/27/2014,225,1:38:00 AM,2:17:00 AM,0:39,39
2/27/2014,503,11:25:00 AM,12:15:00 PM,0:50,50
2/27/2014,301,1:30:00 AM,2:20:00 AM,0:50,50
2/27/2014,301,2:25:00 AM,3:20:00 AM,0:55,55
2/27/2014,301,2:00:00 AM,3:00:00 AM,1:00,60
2/27/2014,225,9:55:00 AM,11:00:00 AM,1:05,65
2/27/2014,301,8:30:00 AM,9:54:00 AM,1:24,84
2/27/2014,225,1:00:00 AM,2:30:00 AM,1:30,90
2/27/2014,301,2:04:00 AM,4:00:00 AM,1:56,116
2/28/2014,301,4:00:00 AM,4:20:00 AM,0:20,20
2/28/2014,225,11:40:00 AM,12:35:00 PM,0:55,55
2/28/2014,225,11:36:00 AM,12:38:00 PM,1:02,62
2/28/2014,225,11:50:00 AM,1:00:00 PM,1:10,70
3/3/2014,301,1:30,1:45,0:15,15
3/3/2014,301,4:30,4:49,0:19,19
3/3/2014,301,4:10,4:43,0:33,33
3/3/2014,225,9:38,10:25,0:47,47
3/3/2014,225,10:20,11:30,1:10,70
3/3/2014,301,2:20,3:30,1:10,70
3/4/2014,311,1:10,1:18,0:08,8
3/4/2014,301,11:20,11:30,0:10,10
3/4/2014,350,1:10,1:25,0:15,15
3/4/2014,301,1:39,2:09,0:30,30
3/4/2014,225,2:00,2:30,0:30,30
3/4/2014,301,2:50,3:23,0:33,33
3/4/2014,301,2:35,3:15,0:40,40
3/4/2014,301,1:30,2:21,0:51,51
3/4/2014,301,1:30,2:35,1:05,65
3/4/2014,301,1:25,2:40,1:15,75
3/4/2014,301,2:45,4:00,1:15,75
3/4/2014,225,1:22,2:38,1:16,76
3/4/2014,301,2:40,4:00,1:20,80
3/4/2014,301,2:30,3:57,1:27,87
3/4/2014,301,2:45,4:25,1:40,100
3/5/2014,301,2:25,2:45,0:20,20
3/5/2014,225,9:45,10:05,0:20,20
3/5/2014,225,11:00,11:30,0:30,30
3/5/2014,301,10:51,11:25,0:34,34
3/5/2014,301,3:25,3:59,0:34,34
3/5/2014,301,12:15,12:50,0:35,35
3/5/2014,301,12:20,1:10 PM,0:50,50
3/5/2014,301,1:30,2:20,0:50,50
3/5/2014,113,12:00,12:53,0:53,53
3/5/2014,301,3:30,4:30,1:00,60
3/5/2014,225,10:30,11:30,1:00,60
3/5/2014,301,2:20,3:26,1:06,66
3/5/2014,301,2:25,3:40,1:15,75
3/5/2014,301,11:37,1:16 PM,1:39,99
3/5/2014,301,3:14,5:57,2:43,163
3/5/2014,301,12:30,3:15 PM,2:45,165
3/6/2014,225,10:30,10:50,0:20,20
3/6/2014,225,1:05,1:30,0:25,25
3/6/2014,301,4:20,4:55,0:35,35
3/6/2014,225,9:45,10:20,0:35,35
3/6/2014,503,11:45,12:25,0:40,40
3/6/2014,301,3:42,4:30,0:48,48
3/6/2014,301,1:00,2:00,1:00,60
3/6/2014,225,1:00,2:00,1:00,60
3/6/2014,225,1:40,2:45,1:05,65
3/6/2014,311,11:55,1:17 PM,1:22,82
3/6/2014,225,1:00,2:30,1:30,90
3/6/2014,225,10:30,2:02 PM,3:32,212
3/6/2014,225,1:45,1:30 PM,11:45,705
3/10/2014,301,4:15,4:32,0:17,17
3/10/2014,225,10:00,10:32,0:32,32
3/11/2014,301,1:25,2:00,0:35,35
3/11/2014,301,2:30,3:07,0:37,37
3/11/2014,301,11:20,12:00,0:40,40
3/11/2014,350,10:35,11:16,0:41,41
3/11/2014,110,10:43,11:31,0:48,48
3/11/2014,301,2:31,3:23,0:52,52
3/11/2014,301,9:25,10:30,1:05,65
3/11/2014,301,1:28,2:37,1:09,69
3/12/2014,301,11:24,11:40,0:16,16
3/12/2014,225,10:00,10:20,0:20,20
3/12/2014,301,3:11,4:15,1:04,64
3/12/2014,301,12:40,2:00 PM,1:20,80
3/12/2014,301,12:40,2:10 PM,1:30,90
3/12/2014,301,10:30,12:17,1:47,107
3/13/2014,113,3:05:00 PM,3:20 PM,0:15,15
3/13/2014,113,10:00,10:20,0:20,20
3/13/2014,301,10:20,10:43,0:23,23
3/13/2014,301,2:13,2:44,0:31,31
3/13/2014,350,1:30,2:07,0:37,37
3/13/2014,301,3:13,3:56,0:43,43
3/13/2014,301,11:55,12:42,0:47,47
3/13/2014,301,3:15,4:19,1:04,64
3/14/2014,301,12:20,12:30,0:10,10
3/14/2014,301,11:41,12:20,0:39,39
3/14/2014,301,11:30,12:30,1:00,60
3/14/2014,350,12:30,2:00 PM,1:30,90
3/24/2014,301,10:30,10:45,0:15,15
3/24/2014,301,1:55,2:16,0:21,21
3/24/2014,301,11:10,11:34,0:24,24
3/24/2014,301,1:55,2:20,0:25,25
3/24/2014,301,1:45,2:15,0:30,30
3/24/2014,301,2:20,2:50.,0:30,30
3/24/2014,301,11:35,12:09,0:34,34
3/24/2014,301,9:40,10:15,0:35,35
3/24/2014,301,2:04,2:40,0:36,36
3/24/2014,301,2:10,2:50,0:40,40
3/24/2014,301,2:04,2:52,0:48,48
3/24/2014,301,2:42,3:30,0:48,48
3/24/2014,225,11:21,12:15,0:54,54
3/24/2014,301,9:30,10:30,1:00,60
3/24/2014,301,2:50,4:00,1:10,70
3/24/2014,225,10:25,12:15,1:50,110
3/28/2014,225,11:37,12:40,1:03,63
3/28/2014,225,12:05,1:10 PM,1:05,65
3/28/2014,225,12:00,1:35 PM,1:35,95
3/31/2014,301,12:20,12:41,0:21,21
3/31/2014,225,9:50,10:30,0:40,40
3/31/2014,301,1:35,2:21,0:46,46
3/31/2014,502,1:00,2:00,1:00,60
3/31/2014,301,9:30,10:30,1:00,60
4/1/2014,301,11:30:00 AM,12:02:00 PM,0:32,32
4/1/2014,301,4:00:00 AM,4:41:00 AM,0:41,41
4/1/2014,301,1:30:00 AM,2:20:00 AM,0:50,50
4/1/2014,225,12:30:00 PM,1:30:00 PM,1:00,60
4/1/2014,301,3:00:00 AM,4:00:00 AM,1:00,60
4/1/2014,301,2:35:00 AM,3:45:00 AM,1:10,70
4/1/2014,301,2:35:00 AM,3:45:00 AM,1:10,70
4/1/2014,301,2:50:00 AM,4:13:00 AM,1:23,83
4/1/2014,311,2:15:00 AM,3:45:00 AM,1:30,90
4/1/2014,225,1:40:00 AM,3:10:00 AM,1:30,90
4/1/2014,225,1:00:00 AM,3:00:00 AM,2:00,120
4/2/2014,301,1:56:00 AM,2:24:00 AM,0:28,28
4/2/2014,301,3:30:00 AM,4:00:00 AM,0:30,30
4/2/2014,301,2:30:00 AM,3:10:00 AM,0:40,40
4/2/2014,301,2:30:00 AM,3:10:00 AM,0:40,40
4/2/2014,301,1:27:00 AM,2:20:00 AM,0:53,53
4/2/2014,301,9:25:00 AM,10:30:00 AM,1:05,65
4/2/2014,301,1:50:00 AM,2:58:00 AM,1:08,68
4/2/2014,225,10:52:00 AM,12:00:00 PM,1:08,68
4/2/2014,301,10:50:00 AM,12:10:00 PM,1:20,80
4/2/2014,225,9:30:00 AM,10:52:00 AM,1:22,82
4/2/2014,301,9:30:00 AM,11:10:00 AM,1:40,100
4/3/2014,301,10:30:00 AM,10:50:00 AM,0:20,20
4/3/2014,301,10:30:00 AM,10:50:00 AM,0:20,20
4/3/2014,311,1:00:00 AM,1:30:00 AM,0:30,30
4/3/2014,311,1:00:00 AM,1:30:00 AM,0:30,30
4/3/2014,301,10:40:00 AM,11:15:00 AM,0:35,35
4/3/2014,301,10:40:00 AM,11:15:00 AM,0:35,35
4/3/2014,225,2:05:00 AM,2:47:00 AM,0:42,42
4/3/2014,225,2:05:00 AM,2:47:00 AM,0:42,42
4/3/2014,301,1:35:00 AM,2:30:00 AM,0:55,55
4/3/2014,301,1:35:00 AM,2:30:00 AM,0:55,55
4/3/2014,350,1:30:00 AM,2:30:00 AM,1:00,60
4/3/2014,350,1:30:00 AM,2:30:00 AM,1:00,60
4/3/2014,301,1:30:00 AM,2:30:00 AM,1:00,60
4/3/2014,301,1:30:00 AM,2:30:00 AM,1:00,60
4/3/2014,301,11:30:00 AM,12:40:00 PM,1:10,70
4/3/2014,301,11:30:00 AM,12:40:00 PM,1:10,70
4/3/2014,225,1:04:00 AM,2:30:00 AM,1:26,86
4/3/2014,225,1:04:00 AM,2:30:00 AM,1:26,86
4/3/2014,301,3:00:00 AM,4:50:00 AM,1:50,110
4/3/2014,301,3:00:00 AM,4:50:00 AM,1:50,110
4/3/2014,225,12:05:00 PM,2:15:00 PM,2:10,130
4/3/2014,225,12:05:00 PM,2:15:00 PM,2:10,130
4/4/2014,301,11:30:00 AM,12:00:00 PM,0:30,30
4/4/2014,225,12:45:00 PM,1:30:00 PM,0:45,45
4/4/2014,301,2:45:00 AM,3:35:00 AM,0:50,50
4/4/2014,301,11:30:00 AM,12:20:00 PM,0:50,50
4/4/2014,225,12:25:00 PM,1:20:00 PM,0:55,55
4/4/2014,301,4:30:00 AM,5:40:00 AM,1:10,70
4/4/2014,301,12:40:00 PM,2:17:00 PM,1:37,97
4/4/2014,301,3:05:00 AM,4:45:00 AM,1:40,100
4/4/2014,225,11:30:00 AM,1:15:00 PM,1:45,105
4/4/2014,225,11:30:00 AM,1:38:00 PM,2:08,128
4/7/2014,301,2:41:00 AM,3:00:00 AM,0:19,19
4/7/2014,301,3:11:00 AM,3:41:00 AM,0:30,30
4/7/2014,503,3:59:00 AM,4:30:00 AM,0:31,31
4/7/2014,225,9:40:00 AM,10:25:00 AM,0:45,45
4/7/2014,301,3:23:00 AM,4:31:00 AM,1:08,68
4/7/2014,301,1:03:00 AM,2:15:00 AM,1:12,72
4/7/2014,225,10:15:00 AM,11:44:00 AM,1:29,89
4/7/2014,301,3:37:00 AM,5:15:00 AM,1:38,98
4/7/2014,301,12:14:00 PM,2:30:00 PM,2:16,136
4/7/2014,301,3:23:00 AM,5:45:00 AM,2:22,142
4/7/2014,301,2:30:00 AM,5:15:00 AM,2:45,165
4/8/2014,225,2:55:00 AM,3:00:00 AM,0:05,5
4/8/2014,311,1:05:00 AM,1:12:00 AM,0:07,7
4/8/2014,225,12:55:00 PM,1:40:00 PM,0:45,45
4/8/2014,225,1:18:00 AM,2:17:00 AM,0:59,59
4/9/2014,225,9:45:00 AM,10:00:00 AM,0:15,15
4/9/2014,225,11:00:00 AM,11:30:00 AM,0:30,30
4/9/2014,301,10:30:00 AM,12:00:00 PM,1:30,90
4/9/2014,301,9:25:00 AM,11:10:00 AM,1:45,105
4/9/2014,502,11:45:00 AM,1:47:00 PM,2:02,122
4/9/2014,225,9:10:00 AM,11:12:00 AM,2:02,122
4/11/2014,225,2:00:00 AM,2:50:00 AM,0:50,50
4/11/2014,301,9:30:00 AM,10:30:00 AM,1:00,60
4/11/2014,225,1:00:00 AM,3:00:00 AM,2:00,120
4/11/2014,225,1:15:00 AM,3:50:00 AM,2:35,155
4/14/2014,301,11:42:00 AM,11:51:00 AM,0:09,9
4/14/2014,301,4:20:00 AM,4:38:00 AM,0:18,18
4/14/2014,301,4:20:00 AM,4:38:00 AM,0:18,18
4/14/2014,301,2:30:00 AM,3:00:00 AM,0:30,30
4/14/2014,301,3:05:00 AM,3:49:00 AM,0:44,44
4/14/2014,301,2:30:00 AM,3:15:00 AM,0:45,45
4/14/2014,3010,1:21:00 AM,2:11:00 AM,0:50,50
4/14/2014,301,2:55:00 AM,3:50:00 AM,0:55,55
4/15/2014,301,9:25:00 AM,9:30:00 AM,0:05,5
4/15/2014,301,3:24:00 AM,3:30:00 AM,0:06,6
4/15/2014,301,3:45:00 AM,4:05:00 AM,0:20,20
4/15/2014,301,2:45:00 AM,3:07:00 AM,0:22,22
4/15/2014,301,2:30:00 AM,3:00:00 AM,0:30,30
4/15/2014,301,3:30:00 AM,4:05:00 AM,0:35,35
4/15/2014,113,10:35:00 AM,11:15:00 AM,0:40,40
4/15/2014,301,9:32:00 AM,10:17:00 AM,0:45,45
4/15/2014,301,2:20:00 AM,3:07:00 AM,0:47,47
4/15/2014,301,2:20:00 AM,3:07:00 AM,0:47,47
4/15/2014,301,2:30:00 AM,3:20:00 AM,0:50,50
